TIPO,ENTIDAD,EJERCICIO,ORGÁNICO,PROGRAMA,ECONÓMICO,IMPORTE
"G","35909",2015,"00","3346","22100",30000
"G","35909",2015,"00","3346","22101",2100
"G","35909",2015,"00","3346","22103",3000
"G","35909",2015,"00","3346","22110",2150
"G","35909",2015,"00","3346","22199",7000
"G","35909",2015,"00","3346","22200",30000
"G","35909",2015,"00","3346","22201",200
"G","35909",2015,"00","3346","22204",7000
"G","35909",2015,"00","3346","22300",2250
"G","35909",2015,"00","3346","22400",1850
"G","35909",2015,"00","3346","22402",9500
"G","35909",2015,"00","3346","22500",500
"G","35909",2015,"00","3346","22601",170000
"G","35909",2015,"00","3346","22602",210000
"G","35909",2015,"00","3346","22603",150
"G","35909",2015,"00","3346","22604",15000
"G","35909",2015,"00","3346","22606",1000
"G","35909",2015,"00","3346","22699",215000
"G","35909",2015,"00","3346","22700",5000
"G","35909",2015,"00","3346","22701",50000
"G","35909",2015,"00","3346","22706","32333,71"
"G","35909",2015,"00","3346","22799","459449,52"
"G","35909",2015,"00","3346","23010",3500
"G","35909",2015,"00","3346","23020",1000
"G","35909",2015,"00","3346","23110",3500
"G","35909",2015,"00","3346","23120",2500
"G","35909",2015,"00","3346","47900",50000
"G","35909",2015,"00","3346","48100",34000
"I","35909",2015,"00","","34400",501500
"I","35909",2015,"00","","38902",45000
"I","35909",2015,"00","","39910",1000
"I","35909",2015,"00","","40100","1657363,23"
"I","35909",2015,"00","","42090",100000
"I","35909",2015,"00","","47000",305000
"G","36909",2015,"00","3345","10100","73924,61"
"G","36909",2015,"00","3345","10101",22000
"G","36909",2015,"00","3345","13000","1226644,26"
"G","36909",2015,"00","3345","16000",343168
"G","36909",2015,"00","3345","16205",1655
"G","36909",2015,"00","3345","20900","283409,97"
"G","36909",2015,"00","3345","21200",575000
"G","36909",2015,"00","3345","21600",60000
"G","36909",2015,"00","3345","22000",3000
"G","36909",2015,"00","3345","22100",405000
"G","36909",2015,"00","3345","22101",27356
"G","36909",2015,"00","3345","22102",65000
"G","36909",2015,"00","3345","22200",32000
"G","36909",2015,"00","3345","22201",10000
"G","36909",2015,"00","3345","22204",2058
"G","36909",2015,"00","3345","22402",30000
"G","36909",2015,"00","3345","22500",52895
"G","36909",2015,"00","3345","22601",9000
"G","36909",2015,"00","3345","22602",360000
"G","36909",2015,"00","3345","22699","68037,13"
"G","36909",2015,"00","3345","22700",180000
"G","36909",2015,"00","3345","22701",254694
"G","36909",2015,"00","3345","22706",62000
"G","36909",2015,"00","3345","22799",1893913
"G","36909",2015,"00","3345","23110",5000
"G","36909",2015,"00","3345","23120",20000
"G","36909",2015,"00","3345","63200",29000
"G","36909",2015,"00","3345","63900",91000
"I","36909",2015,"00","","36400",4400000
"I","36909",2015,"00","","40100","1786746,97"
"I","36909",2015,"00","","59902",30000
"I","36909",2015,"00","","70100",120000
"G","40909",2015,"00","4332","10100",55000
"G","40909",2015,"00","4332","10101",10000
"G","40909",2015,"00","4332","13000",755000
"G","40909",2015,"00","4332","16000",189000
"G","40909",2015,"00","4332","16200",16500
"G","40909",2015,"00","4332","16205",3800
"G","40909",2015,"00","4332","21200",35000
"G","40909",2015,"00","4332","21600",10400
"G","40909",2015,"00","4332","22000",5800
"G","40909",2015,"00","4332","22001",500
"G","40909",2015,"00","4332","22100",140000
"G","40909",2015,"00","4332","22101",13000
"G","40909",2015,"00","4332","22200",70600
"G","40909",2015,"00","4332","22201",1000
"G","40909",2015,"00","4332","22204",2400
"G","40909",2015,"00","4332","22400",15000
"G","40909",2015,"00","4332","22402",4500
"G","40909",2015,"00","4332","22500",66265
"G","40909",2015,"00","4332","22602",12000
"G","40909",2015,"00","4332","22699",8100
"G","40909",2015,"00","4332","22700",44800
"G","40909",2015,"00","4332","22701",18000
"G","40909",2015,"00","4332","22706",253678
"G","40909",2015,"00","4332","22799","438730,3"
"G","40909",2015,"00","4332","23020",6600
"G","40909",2015,"00","4332","42390",30000
"G","40909",2015,"00","4332","62200",300000
"G","40909",2015,"00","4332","77000",520000
"G","40909",2015,"00","4332","91300","740880,82"
"I","40909",2015,"00","","36900",574000
"I","40909",2015,"00","","40100","2659554,12"
"I","40909",2015,"00","","52000",5000
"I","40909",2015,"00","","70100",820000
"G","53909",2015,"00","2318","10100",52893
"G","53909",2015,"00","2318","13000",2672039
"G","53909",2015,"00","2318","13002",319511
"G","53909",2015,"00","2318","13100",674151
"G","53909",2015,"00","2318","15000",129454
"G","53909",2015,"00","2318","16000",1090011
"G","53909",2015,"00","2318","16008",14080
"G","53909",2015,"00","2318","16200",2000
"G","53909",2015,"00","2318","16205",23705
"G","53909",2015,"00","2318","21400",1000
"G","53909",2015,"00","2318","21500",9300
"G","53909",2015,"00","2318","21600",12300
"G","53909",2015,"00","2318","22000",4000
"G","53909",2015,"00","2318","22001",500
"G","53909",2015,"00","2318","22103",2500
"G","53909",2015,"00","2318","22104",20300
"G","53909",2015,"00","2318","22110",5305
"G","53909",2015,"00","2318","22199",47000
"G","53909",2015,"00","2318","22200",5850
"G","53909",2015,"00","2318","22201",400
"G","53909",2015,"00","2318","22401",800
"G","53909",2015,"00","2318","22500",700
"G","53909",2015,"00","2318","22502",500
"G","53909",2015,"00","2318","22602",3500
"G","53909",2015,"00","2318","22699",5300
"G","53909",2015,"00","2318","22700",363055
"G","53909",2015,"00","2318","22706",26500
"G","53909",2015,"00","2318","22799",1000
"G","53909",2015,"00","2318","35900",500
"I","53909",2015,"00","","36400",95000
"I","53909",2015,"00","","40100",5194003
"I","53909",2015,"00","","52000",1500
"I","53909",2015,"00","","59902",205651
"G","68909",2015,"00","3261","10100","61133,82"
"G","68909",2015,"00","3261","10101",6380
"G","68909",2015,"00","3261","13000","6563073,38"
"G","68909",2015,"00","3261","13100","186799,01"
"G","68909",2015,"00","3261","15000","351695,7"
"G","68909",2015,"00","3261","16000","2453967,39"
"G","68909",2015,"00","3261","16200","15959,88"
"G","68909",2015,"00","3261","16202","9517,44"
"G","68909",2015,"00","3261","16205","3444,62"
"G","68909",2015,"00","3261","16206","18901,14"
"G","68909",2015,"00","3261","16209","11771,71"
"G","68909",2015,"00","3261","20300","27807,76"
"G","68909",2015,"00","3261","21300","9063,71"
"G","68909",2015,"00","3261","21400","2313,67"
"G","68909",2015,"00","3261","21500","465,08"
"G","68909",2015,"00","3261","21600","10264,99"
"G","68909",2015,"00","3261","21900","833,02"
"G","68909",2015,"00","3261","22000","5427,97"
"G","68909",2015,"00","3261","22001","61,03"
"G","68909",2015,"00","3261","22103","7151,4"
"G","68909",2015,"00","3261","22104","37208,08"
"G","68909",2015,"00","3261","22110","136626,29"
"G","68909",2015,"00","3261","22199","50097,9"
"G","68909",2015,"00","3261","22200","11764,87"
"G","68909",2015,"00","3261","22201","3681,43"
"G","68909",2015,"00","3261","22300","539,71"
"G","68909",2015,"00","3261","22401","2740,53"
"G","68909",2015,"00","3261","22402","25345,14"
"G","68909",2015,"00","3261","22500","166998,51"
"G","68909",2015,"00","3261","22502","3090,25"
"G","68909",2015,"00","3261","22699","249342,14"
"G","68909",2015,"00","3261","22706","102739,42"
"G","68909",2015,"00","3261","22799","111419,68"
"I","68909",2015,"00","","33904",300
"I","68909",2015,"00","","40100","10603487,64"
"I","68909",2015,"00","","54100","43839,03"
"G","72000",2015,"00","4250","10100","71651,08"
"G","72000",2015,"00","4250","12000","14848,41"
"G","72000",2015,"00","4250","12006","5132,4"
"G","72000",2015,"00","4250","12100","11828,15"
"G","72000",2015,"00","4250","12101","34730,95"
"G","72000",2015,"00","4250","12103","2616,14"
"G","72000",2015,"00","4250","13000","111603,94"
"G","72000",2015,"00","4250","13002",36
"G","72000",2015,"00","4250","16000","56014,76"
"G","72000",2015,"00","4250","16205","2552,52"
"G","72000",2015,"00","4250","20400","61524,14"
"G","72000",2015,"00","4250","21300",1
"G","72000",2015,"00","4250","21400",2
"G","72000",2015,"00","4250","21500",600
"G","72000",2015,"00","4250","21600",600
"G","72000",2015,"00","4250","22000",1600
"G","72000",2015,"00","4250","22001",600
"G","72000",2015,"00","4250","22002",400
"G","72000",2015,"00","4250","22100",1000
"G","72000",2015,"00","4250","22110",500
"G","72000",2015,"00","4250","22201",100
"G","72000",2015,"00","4250","22203",100
"G","72000",2015,"00","4250","22204",1500
"G","72000",2015,"00","4250","22300",100
"G","72000",2015,"00","4250","22400",1550
"G","72000",2015,"00","4250","22500",10000
"G","72000",2015,"00","4250","22601",100
"G","72000",2015,"00","4250","22602",12000
"G","72000",2015,"00","4250","22603",600
"G","72000",2015,"00","4250","22606","17649,84"
"G","72000",2015,"00","4250","22700",200
"G","72000",2015,"00","4250","22706","137854,69"
"G","72000",2015,"00","4250","22799",600
"G","72000",2015,"00","4250","23010",1000
"G","72000",2015,"00","4250","23020",1500
"G","72000",2015,"00","4250","23110",1600
"G","72000",2015,"00","4250","23120",2600
"G","72000",2015,"00","4250","31004","53033,69"
"G","72000",2015,"00","4250","40000",1
"G","72000",2015,"00","4250","41000",1
"G","72000",2015,"00","4250","45000",1
"G","72000",2015,"00","4250","45100",1
"G","72000",2015,"00","4250","48100",1
"G","72000",2015,"00","4250","48900",7183
"G","72000",2015,"00","4250","62700",120000
"G","72000",2015,"00","4250","77000",30000
"G","72000",2015,"00","4250","91300","194444,44"
"I","72000",2015,"00","","36400",120000
"I","72000",2015,"00","","40000","678931,21"
"I","72000",2015,"00","","49000","22530,94"
"I","72000",2015,"00","","52000",100
"I","72000",2015,"00","","70000",150000
"G","77777",2015,"00","1331","22799","635695,97"
"G","77777",2015,"00","1511","41000","20010256,33"
"G","77777",2015,"00","1511","71000","18669839,78"
"G","77777",2015,"00","1523","41000","4638989,77"
"G","77777",2015,"00","1523","71000","2322344,61"
"G","77777",2015,"00","1524","44900","397385,16"
"G","77777",2015,"00","1524","74000",200000
"G","77777",2015,"00","1641","74000",100000
"G","77777",2015,"00","1711","41000","1126058,43"
"G","77777",2015,"00","2318","44900",5194003
"G","77777",2015,"00","2419","41000",3964213
"G","77777",2015,"00","3261","44900","10603487,64"
"G","77777",2015,"00","3333","48900",300000
"G","77777",2015,"00","3334","48900",2100000
"G","77777",2015,"00","3336","44900","2419324,27"
"G","77777",2015,"00","3337","41000","6687769,92"
"G","77777",2015,"00","3337","71000",202000
"G","77777",2015,"00","3345","44900","1786746,97"
"G","77777",2015,"00","3345","74000",120000
"G","77777",2015,"00","3346","44900","1657363,23"
"G","77777",2015,"00","3347","46700","2389945,77"
"G","77777",2015,"00","3401","44900","1407084,83"
"G","77777",2015,"00","3401","74000",100000
"G","77777",2015,"00","4251","41000","678931,21"
"G","77777",2015,"00","4251","71000",150000
"G","77777",2015,"00","4332","44900","2659554,12"
"G","77777",2015,"00","4332","74000",820000
"G","77777",2015,"00","4413","44200",2700000
"G","77777",2015,"00","4413","44900","23444546,07"
"G","77777",2015,"00","4911","44900","1495493,64"
"G","77777",2015,"00","9261","41000","10117056,42"
"G","77777",2015,"00","9261","71000",585000
"G","77777",2015,"00","9291","50000",3000000
"G","77777",2015,"00","9291","82020",1
"G","77777",2015,"00","9323","41000","12779565,05"
"G","77777",2015,"00","9323","71000",10000
"G","77777",2015,"01","2418","22199","4526,5"
"G","77777",2015,"01","3301","10000",1
"G","77777",2015,"01","3301","10100","58995,98"
"G","77777",2015,"01","3301","11000",1
"G","77777",2015,"01","3301","12000","54071,05"
"G","77777",2015,"01","3301","12001","29098,59"
"G","77777",2015,"01","3301","12002",1
"G","77777",2015,"01","3301","12003","12404,52"
"G","77777",2015,"01","3301","12004","88978,54"
"G","77777",2015,"01","3301","12005","19487,06"
"G","77777",2015,"01","3301","12006","34961,24"
"G","77777",2015,"01","3301","12009",1
"G","77777",2015,"01","3301","12100","76268,88"
"G","77777",2015,"01","3301","12101","187238,51"
"G","77777",2015,"01","3301","12103","14517,29"
"G","77777",2015,"01","3301","12200",1
"G","77777",2015,"01","3301","12400",1
"G","77777",2015,"01","3301","12406",1
"G","77777",2015,"01","3301","12409",1
"G","77777",2015,"01","3301","13000","24811,17"
"G","77777",2015,"01","3301","13001",1
"G","77777",2015,"01","3301","13002","24873,99"
"G","77777",2015,"01","3301","13100",1
"G","77777",2015,"01","3301","13200",1
"G","77777",2015,"01","3301","14300",1
"G","77777",2015,"01","3301","14301",1
"G","77777",2015,"01","3301","15000","32755,09"
"G","77777",2015,"01","3301","15100","915,69"
"G","77777",2015,"01","3301","15200",1
"G","77777",2015,"01","3301","15300",1
"G","77777",2015,"01","3301","16000","169191,07"
"G","77777",2015,"01","3301","16009",1
"G","77777",2015,"01","3301","16101",1
"G","77777",2015,"01","3301","16104",1
"G","77777",2015,"01","3301","16105",1
"G","77777",2015,"01","3301","16200",1
"G","77777",2015,"01","3301","16205",1
"G","77777",2015,"01","3301","16206",1
"G","77777",2015,"01","3301","16209",108
"G","77777",2015,"01","3301","16400",549
"G","77777",2015,"01","3301","22001","1499,98"
"G","77777",2015,"01","3301","22104",5000
"G","77777",2015,"01","3301","22110",1200
"G","77777",2015,"01","3301","22601",1500
"G","77777",2015,"01","3301","22603",1
"G","77777",2015,"01","3301","22699","0,01"
"G","77777",2015,"01","3301","22700","2148,4"
"G","77777",2015,"01","3301","22701","152316,25"
"G","77777",2015,"01","3301","22706",21780
"G","77777",2015,"01","3301","22799","0,01"
"G","77777",2015,"01","3301","23000",1500
"G","77777",2015,"01","3301","23010",1200
"G","77777",2015,"01","3301","23020",1000
"G","77777",2015,"01","3301","23100",1800
"G","77777",2015,"01","3301","23110",1500
"G","77777",2015,"01","3301","23120",1000
"G","77777",2015,"01","3321","10000",1
"G","77777",2015,"01","3321","10100",1
"G","77777",2015,"01","3321","11000",1
"G","77777",2015,"01","3321","12000",1
"G","77777",2015,"01","3321","12001","270100,96"
"G","77777",2015,"01","3321","12002",1
"G","77777",2015,"01","3321","12003","257998,52"
"G","77777",2015,"01","3321","12004","31842,71"
"G","77777",2015,"01","3321","12005","19473,46"
"G","77777",2015,"01","3321","12006","84150,52"
"G","77777",2015,"01","3321","12009","243,5"
"G","77777",2015,"01","3321","12100","203122,51"
"G","77777",2015,"01","3321","12101","377398,57"
"G","77777",2015,"01","3321","12103","45237,58"
"G","77777",2015,"01","3321","12200","1704,22"
"G","77777",2015,"01","3321","12400",1
"G","77777",2015,"01","3321","12406",1
"G","77777",2015,"01","3321","12409",1
"G","77777",2015,"01","3321","13000","36029,7"
"G","77777",2015,"01","3321","13001",1
"G","77777",2015,"01","3321","13002","44366,59"
"G","77777",2015,"01","3321","13100",1
"G","77777",2015,"01","3321","13200",1
"G","77777",2015,"01","3321","14300",1
"G","77777",2015,"01","3321","14301",1
"G","77777",2015,"01","3321","15000","85435,77"
"G","77777",2015,"01","3321","15100","376,56"
"G","77777",2015,"01","3321","15200",1
"G","77777",2015,"01","3321","15300",1
"G","77777",2015,"01","3321","16000","408531,36"
"G","77777",2015,"01","3321","16009",1
"G","77777",2015,"01","3321","16101",1
"G","77777",2015,"01","3321","16104",1
"G","77777",2015,"01","3321","16105",1
"G","77777",2015,"01","3321","16200",1
"G","77777",2015,"01","3321","16205",1
"G","77777",2015,"01","3321","16206",1
"G","77777",2015,"01","3321","16209","3435,84"
"G","77777",2015,"01","3321","16400",531
"G","77777",2015,"01","3321","20200","2383,33"
"G","77777",2015,"01","3321","20300","2800,02"
"G","77777",2015,"01","3321","20900",1200
"G","77777",2015,"01","3321","22001","26056,8"
"G","77777",2015,"01","3321","22199",600
"G","77777",2015,"01","3321","22402","0,01"
"G","77777",2015,"01","3321","22601","525,04"
"G","77777",2015,"01","3321","22602",9000
"G","77777",2015,"01","3321","22606","1475,12"
"G","77777",2015,"01","3321","22609","1666,67"
"G","77777",2015,"01","3321","22706","116019,48"
"G","77777",2015,"01","3321","22799","30333,32"
"G","77777",2015,"01","3321","24000","2999,98"
"G","77777",2015,"01","3321","48100","2899,98"
"G","77777",2015,"01","3322","10000",1
"G","77777",2015,"01","3322","10100",1
"G","77777",2015,"01","3322","11000",1
"G","77777",2015,"01","3322","12000",1
"G","77777",2015,"01","3322","12001","141789,89"
"G","77777",2015,"01","3322","12002",1
"G","77777",2015,"01","3322","12003",1
"G","77777",2015,"01","3322","12004","65112,78"
"G","77777",2015,"01","3322","12005",1
"G","77777",2015,"01","3322","12006","43932,36"
"G","77777",2015,"01","3322","12009","243,49"
"G","77777",2015,"01","3322","12100","75145,39"
"G","77777",2015,"01","3322","12101","149312,44"
"G","77777",2015,"01","3322","12103","6486,84"
"G","77777",2015,"01","3322","12200",1
"G","77777",2015,"01","3322","12400",1
"G","77777",2015,"01","3322","12406",1
"G","77777",2015,"01","3322","12409",1
"G","77777",2015,"01","3322","13000","13397,18"
